sig_id	type	common_name	source	source_id	method	coef	consensus
16092	D1	BRD-K67086788	LINCS	BRD-K67086788	LIMMA_t	trt	1
16093	D1	BRD-K67087978	LINCS	BRD-K67087978	LIMMA_t	trt	1
16094	D1	BRD-K67090914	LINCS	BRD-K67090914	LIMMA_t	trt	1
16095	D1	BRD-K67090983	LINCS	BRD-K67090983	LIMMA_t	trt	1
16096	D1	BRD-K67094066	LINCS	BRD-K67094066	LIMMA_t	trt	1
16097	D1	BRD-K67099101	LINCS	BRD-K67099101	LIMMA_t	trt	1
16098	D1	pivmecillinam	LINCS	BRD-K67100011	LIMMA_t	trt	0
16099	D1	BRD-K67155745	LINCS	BRD-K67155745	LIMMA_t	trt	1
16100	D1	BRD-K67187917	LINCS	BRD-K67187917	LIMMA_t	trt	1
16101	D1	BRD-K67188562	LINCS	BRD-K67188562	LIMMA_t	trt	1
16102	D1	BRD-K67209190	LINCS	BRD-K67209190	LIMMA_t	trt	1
16103	D1	BRD-K67215210	LINCS	BRD-K67215210	LIMMA_t	trt	1
16104	D1	BRD-K67217705	LINCS	BRD-K67217705	LIMMA_t	trt	1
16105	D1	BRD-K67236726	LINCS	BRD-K67236726	LIMMA_t	trt	1
16106	D1	BRD-K67236950	LINCS	BRD-K67236950	LIMMA_t	trt	1
16107	D1	BRD-K67240417	LINCS	BRD-K67240417	LIMMA_t	trt	1
16108	D1	BRD-K67241457	LINCS	BRD-K67241457	LIMMA_t	trt	1
16109	D1	BRD-K67258146	LINCS	BRD-K67258146	LIMMA_t	trt	1
16110	D1	BRD-K67258928	LINCS	BRD-K67258928	LIMMA_t	trt	1
16111	D1	adipiodone	LINCS	BRD-K67261995	LIMMA_t	trt	1
16112	D1	BRD-K67269534	LINCS	BRD-K67269534	LIMMA_t	trt	1
16113	D1	BRD-K67271639	LINCS	BRD-K67271639	LIMMA_t	trt	1
16114	D1	SA-1457415	LINCS	BRD-K67276432	LIMMA_t	trt	1
16115	D1	BRD-K67287181	LINCS	BRD-K67287181	LIMMA_t	trt	1
16116	D1	BRD-K67291850	LINCS	BRD-K67291850	LIMMA_t	trt	1
16117	D1	SB-431542	LINCS	BRD-K67298865	LIMMA_t	trt	1
16118	D1	BRD-K67314051	LINCS	BRD-K67314051	LIMMA_t	trt	1
16119	D1	BRD-K67319066	LINCS	BRD-K67319066	LIMMA_t	trt	1
16120	D1	BRD-K67321912	LINCS	BRD-K67321912	LIMMA_t	trt	1
16121	D1	BRD-K67322403	LINCS	BRD-K67322403	LIMMA_t	trt	1
16122	D1	BRD-K67328514	LINCS	BRD-K67328514	LIMMA_t	trt	1
16123	D1	BRD-K67335820	LINCS	BRD-K67335820	LIMMA_t	trt	1
16124	D1	BRD-K67336565	LINCS	BRD-K67336565	LIMMA_t	trt	1
16125	D1	BRD-K67344967	LINCS	BRD-K67344967	LIMMA_t	trt	1
16126	D1	BRD-K67348888	LINCS	BRD-K67348888	LIMMA_t	trt	1
16127	D1	BRD-K67359324	LINCS	BRD-K67359324	LIMMA_t	trt	1
16128	D1	ST-4029655	LINCS	BRD-K67364256	LIMMA_t	trt	1
16129	D1	BRD-K67365258	LINCS	BRD-K67365258	LIMMA_t	trt	1
16130	D1	BRD-K67374281	LINCS	BRD-K67374281	LIMMA_t	trt	1
16131	D1	BRD-K67399667	LINCS	BRD-K67399667	LIMMA_t	trt	1
16132	D1	BRD-K67402106	LINCS	BRD-K67402106	LIMMA_t	trt	1
16133	D1	BRD-K67407970	LINCS	BRD-K67407970	LIMMA_t	trt	1
16134	D1	BRD-K67432391	LINCS	BRD-K67432391	LIMMA_t	trt	1
16135	D1	BRD-K67433402	LINCS	BRD-K67433402	LIMMA_t	trt	1
16136	D1	BRD-K67433929	LINCS	BRD-K67433929	LIMMA_t	trt	1
16137	D1	BRD-K67454499	LINCS	BRD-K67454499	LIMMA_t	trt	1
16138	D1	BRD-K67470788	LINCS	BRD-K67470788	LIMMA_t	trt	1
16139	D1	BRD-K67480908	LINCS	BRD-K67480908	LIMMA_t	trt	1
16140	D1	BRD-K67484673	LINCS	BRD-K67484673	LIMMA_t	trt	1
16141	D1	BRD-K67485291	LINCS	BRD-K67485291	LIMMA_t	trt	1
16142	D1	BRD-K67498554	LINCS	BRD-K67498554	LIMMA_t	trt	1
16143	D1	BRD-K67502058	LINCS	BRD-K67502058	LIMMA_t	trt	1
16144	D1	tyrphostin-AG-126	LINCS	BRD-K67506692	LIMMA_t	trt	1
16145	D1	naloxone	LINCS	BRD-K67511046	LIMMA_t	trt	0
16146	D1	BRD-K67514995	LINCS	BRD-K67514995	LIMMA_t	trt	1
16147	D1	BRD-K67519589	LINCS	BRD-K67519589	LIMMA_t	trt	1
16148	D1	BRD-K67520049	LINCS	BRD-K67520049	LIMMA_t	trt	1
16149	D1	BRD-K67526586	LINCS	BRD-K67526586	LIMMA_t	trt	1
16150	D1	BRD-K67544217	LINCS	BRD-K67544217	LIMMA_t	trt	1
16151	D1	BRD-K67555693	LINCS	BRD-K67555693	LIMMA_t	trt	1
16152	D1	BRD-K67559633	LINCS	BRD-K67559633	LIMMA_t	trt	1
16153	D1	BRD-K67561376	LINCS	BRD-K67561376	LIMMA_t	trt	1
16154	D1	acemetacin	LINCS	BRD-K67563174	LIMMA_t	trt	1
16155	D1	BRD-K67575276	LINCS	BRD-K67575276	LIMMA_t	trt	1
16156	D1	BRD-K67601479	LINCS	BRD-K67601479	LIMMA_t	trt	1
16157	D1	BRD-K67622458	LINCS	BRD-K67622458	LIMMA_t	trt	1
16158	D1	BRD-K67628477	LINCS	BRD-K67628477	LIMMA_t	trt	1
16159	D1	olopatadine	LINCS	BRD-K67637637	LIMMA_t	trt	0
16160	D1	BRD-K67641117	LINCS	BRD-K67641117	LIMMA_t	trt	1
16161	D1	BRD-K67655178	LINCS	BRD-K67655178	LIMMA_t	trt	1
16162	D1	BRD-K67661368	LINCS	BRD-K67661368	LIMMA_t	trt	1
16163	D1	BRD-K67663786	LINCS	BRD-K67663786	LIMMA_t	trt	1
16164	D1	BRD-K67669478	LINCS	BRD-K67669478	LIMMA_t	trt	1
16165	D1	BRD-K67673602	LINCS	BRD-K67673602	LIMMA_t	trt	1
16166	D1	BRD-K67689741	LINCS	BRD-K67689741	LIMMA_t	trt	1
16167	D1	BRD-K67693903	LINCS	BRD-K67693903	LIMMA_t	trt	1
16168	D1	BRD-K67694126	LINCS	BRD-K67694126	LIMMA_t	trt	1
16169	D1	BRD-K67697926	LINCS	BRD-K67697926	LIMMA_t	trt	1
16170	D1	BRD-K67716641	LINCS	BRD-K67716641	LIMMA_t	trt	1
16171	D1	BRD-K67718916	LINCS	BRD-K67718916	LIMMA_t	trt	1
16172	D1	BRD-K67727634	LINCS	BRD-K67727634	LIMMA_t	trt	1
16173	D1	BRD-K67733157	LINCS	BRD-K67733157	LIMMA_t	trt	1
16174	D1	BRD-K67733357	LINCS	BRD-K67733357	LIMMA_t	trt	1
16175	D1	BRD-K67737641	LINCS	BRD-K67737641	LIMMA_t	trt	1
16176	D1	BRD-K67763841	LINCS	BRD-K67763841	LIMMA_t	trt	1
16177	D1	BRD-K67765874	LINCS	BRD-K67765874	LIMMA_t	trt	1
16178	D1	BRD-K67766243	LINCS	BRD-K67766243	LIMMA_t	trt	1
16179	D1	BRD-K67769696	LINCS	BRD-K67769696	LIMMA_t	trt	1
16180	D1	BRD-K67771738	LINCS	BRD-K67771738	LIMMA_t	trt	1
16181	D1	BRD-K67774729	LINCS	BRD-K67774729	LIMMA_t	trt	1
16182	D1	haloperidol	LINCS	BRD-K67783091	LIMMA_t	trt	1
16183	D1	BRD-K67787765	LINCS	BRD-K67787765	LIMMA_t	trt	1
16184	D1	BRD-K67788404	LINCS	BRD-K67788404	LIMMA_t	trt	1
16185	D1	BRD-K67794838	LINCS	BRD-K67794838	LIMMA_t	trt	1
16186	D1	BRD-K67795523	LINCS	BRD-K67795523	LIMMA_t	trt	1
16187	D1	BRD-K67798781	LINCS	BRD-K67798781	LIMMA_t	trt	1
16188	D1	BRD-K67829818	LINCS	BRD-K67829818	LIMMA_t	trt	1
16189	D1	BRD-K67839548	LINCS	BRD-K67839548	LIMMA_t	trt	1
16190	D1	BRD-K67851959	LINCS	BRD-K67851959	LIMMA_t	trt	1
16191	D1	BRD-K67857349	LINCS	BRD-K67857349	LIMMA_t	trt	1
16192	D1	BRD-K67862512	LINCS	BRD-K67862512	LIMMA_t	trt	1
16193	D1	BRD-K67862892	LINCS	BRD-K67862892	LIMMA_t	trt	1
16194	D1	BRD-K67863009	LINCS	BRD-K67863009	LIMMA_t	trt	1
16195	D1	SEW-00445	LINCS	BRD-K67867734	LIMMA_t	trt	1
16196	D1	BRD-K67868064	LINCS	BRD-K67868064	LIMMA_t	trt	1
16197	D1	BRD-K67887361	LINCS	BRD-K67887361	LIMMA_t	trt	1
16198	D1	BRD-K67891857	LINCS	BRD-K67891857	LIMMA_t	trt	1
16199	D1	BRD-K67896259	LINCS	BRD-K67896259	LIMMA_t	trt	1
16200	D1	spironolactone	LINCS	BRD-K67919934	LIMMA_t	trt	0
16201	D1	BRD-K67921699	LINCS	BRD-K67921699	LIMMA_t	trt	1
16202	D1	BRD-K67925802	LINCS	BRD-K67925802	LIMMA_t	trt	1
16203	D1	BRD-K67933714	LINCS	BRD-K67933714	LIMMA_t	trt	1
16204	D1	BRD-K67936348	LINCS	BRD-K67936348	LIMMA_t	trt	1
16205	D1	BRD-K67943760	LINCS	BRD-K67943760	LIMMA_t	trt	1
16206	D1	BRD-K67944552	LINCS	BRD-K67944552	LIMMA_t	trt	1
16207	D1	BRD-K67959996	LINCS	BRD-K67959996	LIMMA_t	trt	1
16208	D1	lisinopril	LINCS	BRD-K67966701	LIMMA_t	trt	1
16209	D1	BRD-K67983441	LINCS	BRD-K67983441	LIMMA_t	trt	1
16210	D1	BRD-K67985577	LINCS	BRD-K67985577	LIMMA_t	trt	1
16211	D1	BRD-K68007071	LINCS	BRD-K68007071	LIMMA_t	trt	1
16212	D1	BRD-K68007270	LINCS	BRD-K68007270	LIMMA_t	trt	1
16213	D1	BRD-K68036990	LINCS	BRD-K68036990	LIMMA_t	trt	1
16214	D1	BRD-K68047011	LINCS	BRD-K68047011	LIMMA_t	trt	1
16215	D1	BRD-K68057497	LINCS	BRD-K68057497	LIMMA_t	trt	1
16216	D1	BRD-K68061938	LINCS	BRD-K68061938	LIMMA_t	trt	1
16217	D1	esatenolol	LINCS	BRD-K68075732	LIMMA_t	trt	1
16218	D1	BRD-K68078697	LINCS	BRD-K68078697	LIMMA_t	trt	1
16219	D1	BRD-K68085828	LINCS	BRD-K68085828	LIMMA_t	trt	1
16220	D1	BRD-K68095812	LINCS	BRD-K68095812	LIMMA_t	trt	1
16221	D1	BRD-K68097207	LINCS	BRD-K68097207	LIMMA_t	trt	1
16222	D1	CGS-20625	LINCS	BRD-K68103045	LIMMA_t	trt	1
16223	D1	BRD-K68103836	LINCS	BRD-K68103836	LIMMA_t	trt	1
16224	D1	BRD-K68108628	LINCS	BRD-K68108628	LIMMA_t	trt	1
16225	D1	BRD-K68118564	LINCS	BRD-K68118564	LIMMA_t	trt	1
16226	D1	BRD-K68120955	LINCS	BRD-K68120955	LIMMA_t	trt	1
16227	D1	BRD-K68121359	LINCS	BRD-K68121359	LIMMA_t	trt	1
16228	D1	terbinafine	LINCS	BRD-K68132782	LIMMA_t	trt	1
16229	D1	glycodeoxycholic-acid	LINCS	BRD-K68144790	LIMMA_t	trt	0
16230	D1	BRD-K68166950	LINCS	BRD-K68166950	LIMMA_t	trt	1
16231	D1	BRD-K68167702	LINCS	BRD-K68167702	LIMMA_t	trt	1
16232	D1	BRD-K68185250	LINCS	BRD-K68185250	LIMMA_t	trt	1
16233	D1	BRD-K68190084	LINCS	BRD-K68190084	LIMMA_t	trt	1
16234	D1	BRD-K68200852	LINCS	BRD-K68200852	LIMMA_t	trt	1
16235	D1	BRD-K68201904	LINCS	BRD-K68201904	LIMMA_t	trt	1
16236	D1	BRD-K68205606	LINCS	BRD-K68205606	LIMMA_t	trt	1
16237	D1	BRD-K68211814	LINCS	BRD-K68211814	LIMMA_t	trt	1
16238	D1	BRD-K68216590	LINCS	BRD-K68216590	LIMMA_t	trt	1
16239	D1	BRD-K68219508	LINCS	BRD-K68219508	LIMMA_t	trt	1
16240	D1	BRD-K68223173	LINCS	BRD-K68223173	LIMMA_t	trt	1
16241	D1	BRD-K68233995	LINCS	BRD-K68233995	LIMMA_t	trt	1
16242	D1	BRD-K68236123	LINCS	BRD-K68236123	LIMMA_t	trt	1
16243	D1	BRD-K68246261	LINCS	BRD-K68246261	LIMMA_t	trt	1
16244	D1	BRD-K68246656	LINCS	BRD-K68246656	LIMMA_t	trt	1
16245	D1	BRD-K68253248	LINCS	BRD-K68253248	LIMMA_t	trt	1
16246	D1	brimonidine	LINCS	BRD-K68264559	LIMMA_t	trt	1
16247	D1	BRD-K68279832	LINCS	BRD-K68279832	LIMMA_t	trt	1
16248	D1	BRD-K68287477	LINCS	BRD-K68287477	LIMMA_t	trt	1
16249	D1	BRD-K68302437	LINCS	BRD-K68302437	LIMMA_t	trt	1
16250	D1	BRD-K68303822	LINCS	BRD-K68303822	LIMMA_t	trt	1
16251	D1	BRD-K68311329	LINCS	BRD-K68311329	LIMMA_t	trt	1
16252	D1	BRD-K68312364	LINCS	BRD-K68312364	LIMMA_t	trt	1
16253	D1	BRD-K68315360	LINCS	BRD-K68315360	LIMMA_t	trt	1
16254	D1	BRD-K68319707	LINCS	BRD-K68319707	LIMMA_t	trt	1
16255	D1	BRD-K68320080	LINCS	BRD-K68320080	LIMMA_t	trt	1
16256	D1	BRD-K68323967	LINCS	BRD-K68323967	LIMMA_t	trt	1
16257	D1	BRD-K68325161	LINCS	BRD-K68325161	LIMMA_t	trt	1
16258	D1	BRD-K68325500	LINCS	BRD-K68325500	LIMMA_t	trt	1
16259	D1	BRD-K68326515	LINCS	BRD-K68326515	LIMMA_t	trt	1
16260	D1	BRD-K68327489	LINCS	BRD-K68327489	LIMMA_t	trt	1
16261	D1	BRD-K68338581	LINCS	BRD-K68338581	LIMMA_t	trt	1
16262	D1	BRD-K68340318	LINCS	BRD-K68340318	LIMMA_t	trt	1
16263	D1	KM-03472SC	LINCS	BRD-K68344511	LIMMA_t	trt	1
16264	D1	BRD-K68350686	LINCS	BRD-K68350686	LIMMA_t	trt	1
16265	D1	BRD-K68359762	LINCS	BRD-K68359762	LIMMA_t	trt	1
16266	D1	BRD-K68361061	LINCS	BRD-K68361061	LIMMA_t	trt	1
16267	D1	BRD-K68365891	LINCS	BRD-K68365891	LIMMA_t	trt	1
16268	D1	BRD-K68368772	LINCS	BRD-K68368772	LIMMA_t	trt	1
16269	D1	BRD-K68370959	LINCS	BRD-K68370959	LIMMA_t	trt	1
16270	D1	BRD-K68380056	LINCS	BRD-K68380056	LIMMA_t	trt	1
16271	D1	BRD-K68408385	LINCS	BRD-K68408385	LIMMA_t	trt	1
16272	D1	BRD-K68409203	LINCS	BRD-K68409203	LIMMA_t	trt	1
16273	D1	BRD-K68421632	LINCS	BRD-K68421632	LIMMA_t	trt	1
16274	D1	BRD-K68423398	LINCS	BRD-K68423398	LIMMA_t	trt	1
16275	D1	ampicillin	LINCS	BRD-K68432770	LIMMA_t	trt	0
16276	D1	BRD-K68441823	LINCS	BRD-K68441823	LIMMA_t	trt	1
16277	D1	BRD-K68445037	LINCS	BRD-K68445037	LIMMA_t	trt	1
16278	D1	BRD-K68458302	LINCS	BRD-K68458302	LIMMA_t	trt	1
16279	D1	ENMD-2076	LINCS	BRD-K68488863	LIMMA_t	trt	1
16280	D1	BRD-K68496959	LINCS	BRD-K68496959	LIMMA_t	trt	1
16281	D1	BRD-K68504618	LINCS	BRD-K68504618	LIMMA_t	trt	1
16282	D1	BRD-K68536005	LINCS	BRD-K68536005	LIMMA_t	trt	1
16283	D1	aceclofenac	LINCS	BRD-K68538666	LIMMA_t	trt	1
16284	D1	BRD-K68541237	LINCS	BRD-K68541237	LIMMA_t	trt	1
16285	D1	BRD-K68546494	LINCS	BRD-K68546494	LIMMA_t	trt	1
16286	D1	BRD-K68552135	LINCS	BRD-K68552135	LIMMA_t	trt	1
16287	D1	BRD-K68554461	LINCS	BRD-K68554461	LIMMA_t	trt	1
16288	D1	deracoxib	LINCS	BRD-K68558722	LIMMA_t	trt	1
16289	D1	BRD-K68565044	LINCS	BRD-K68565044	LIMMA_t	trt	1
16290	D1	BRD-K68597821	LINCS	BRD-K68597821	LIMMA_t	trt	1
16291	D1	BRD-K68629330	LINCS	BRD-K68629330	LIMMA_t	trt	1
16292	D1	ACDPP	LINCS	BRD-K68633617	LIMMA_t	trt	1
16293	D1	BRD-K68638497	LINCS	BRD-K68638497	LIMMA_t	trt	1
16294	D1	BRD-K68644714	LINCS	BRD-K68644714	LIMMA_t	trt	1
16295	D1	SA-1463838	LINCS	BRD-K68645163	LIMMA_t	trt	1
16296	D1	BRD-K68655663	LINCS	BRD-K68655663	LIMMA_t	trt	1
16297	D1	BRD-K68657207	LINCS	BRD-K68657207	LIMMA_t	trt	1
16298	D1	BRD-K68664718	LINCS	BRD-K68664718	LIMMA_t	trt	1
16299	D1	BRD-K68665543	LINCS	BRD-K68665543	LIMMA_t	trt	1
16300	D1	BRD-K68670732	LINCS	BRD-K68670732	LIMMA_t	trt	1
16301	D1	BRD-K68672034	LINCS	BRD-K68672034	LIMMA_t	trt	1
16302	D1	BRD-K68682056	LINCS	BRD-K68682056	LIMMA_t	trt	1
16303	D1	BRD-K68687385	LINCS	BRD-K68687385	LIMMA_t	trt	1
16304	D1	BRD-K68689263	LINCS	BRD-K68689263	LIMMA_t	trt	1
16305	D1	BRD-K68690449	LINCS	BRD-K68690449	LIMMA_t	trt	1
16306	D1	BRD-K68698887	LINCS	BRD-K68698887	LIMMA_t	trt	1
16307	D1	BRD-K68701561	LINCS	BRD-K68701561	LIMMA_t	trt	1
16308	D1	BRD-K68718973	LINCS	BRD-K68718973	LIMMA_t	trt	1
16309	D1	BRD-K68730107	LINCS	BRD-K68730107	LIMMA_t	trt	1
16310	D1	BRD-K68731139	LINCS	BRD-K68731139	LIMMA_t	trt	1
16311	D1	BRD-K68731612	LINCS	BRD-K68731612	LIMMA_t	trt	1
16312	D1	BRD-K68735643	LINCS	BRD-K68735643	LIMMA_t	trt	1
16313	D1	BRD-K68737064	LINCS	BRD-K68737064	LIMMA_t	trt	1
16314	D1	BRD-K68743686	LINCS	BRD-K68743686	LIMMA_t	trt	1
16315	D1	BRD-K68746558	LINCS	BRD-K68746558	LIMMA_t	trt	1
16316	D1	BRD-K68756928	LINCS	BRD-K68756928	LIMMA_t	trt	1
16317	D1	SA-1944378	LINCS	BRD-K68765796	LIMMA_t	trt	1
16318	D1	BRD-K68774060	LINCS	BRD-K68774060	LIMMA_t	trt	1
16319	D1	BRD-K68780601	LINCS	BRD-K68780601	LIMMA_t	trt	1
16320	D1	BRD-K68782403	LINCS	BRD-K68782403	LIMMA_t	trt	1
16321	D1	BRD-K68796015	LINCS	BRD-K68796015	LIMMA_t	trt	1
16322	D1	benzatropine	LINCS	BRD-K68804560	LIMMA_t	trt	0
16323	D1	BRD-K68836298	LINCS	BRD-K68836298	LIMMA_t	trt	1
16324	D1	BRD-K68844146	LINCS	BRD-K68844146	LIMMA_t	trt	1
16325	D1	BRD-K68849294	LINCS	BRD-K68849294	LIMMA_t	trt	1
16326	D1	BRD-K68855692	LINCS	BRD-K68855692	LIMMA_t	trt	1
16327	D1	BRD-K68864067	LINCS	BRD-K68864067	LIMMA_t	trt	1
16328	D1	BRD-K68866125	LINCS	BRD-K68866125	LIMMA_t	trt	1
16329	D1	BRD-K68870366	LINCS	BRD-K68870366	LIMMA_t	trt	1
16330	D1	BRD-K68876477	LINCS	BRD-K68876477	LIMMA_t	trt	1
16331	D1	BRD-K68887696	LINCS	BRD-K68887696	LIMMA_t	trt	1
16332	D1	BRD-K68903590	LINCS	BRD-K68903590	LIMMA_t	trt	1
16333	D1	BRD-K68906258	LINCS	BRD-K68906258	LIMMA_t	trt	1
16334	D1	BRD-K68907515	LINCS	BRD-K68907515	LIMMA_t	trt	1
16335	D1	BRD-K68908437	LINCS	BRD-K68908437	LIMMA_t	trt	1
16336	D1	BRD-K68911617	LINCS	BRD-K68911617	LIMMA_t	trt	1
16337	D1	BRD-K68915174	LINCS	BRD-K68915174	LIMMA_t	trt	1
16338	D1	BRD-K68921379	LINCS	BRD-K68921379	LIMMA_t	trt	1
16339	D1	BRD-K68935991	LINCS	BRD-K68935991	LIMMA_t	trt	1
16340	D1	BRD-K68937023	LINCS	BRD-K68937023	LIMMA_t	trt	1
16341	D1	BRD-K68937579	LINCS	BRD-K68937579	LIMMA_t	trt	1
16342	D1	BRD-K68937877	LINCS	BRD-K68937877	LIMMA_t	trt	1
16343	D1	BRD-K68948289	LINCS	BRD-K68948289	LIMMA_t	trt	1
16344	D1	BRD-K68950762	LINCS	BRD-K68950762	LIMMA_t	trt	1
16345	D1	BRD-K68955961	LINCS	BRD-K68955961	LIMMA_t	trt	1
16346	D1	BRD-K68971353	LINCS	BRD-K68971353	LIMMA_t	trt	1
16347	D1	BRD-K68988758	LINCS	BRD-K68988758	LIMMA_t	trt	1
16348	D1	BRD-K68989144	LINCS	BRD-K68989144	LIMMA_t	trt	1
16349	D1	BRD-K69006460	LINCS	BRD-K69006460	LIMMA_t	trt	1
16350	D1	BRD-K69011607	LINCS	BRD-K69011607	LIMMA_t	trt	1
16351	D1	BRD-K69014051	LINCS	BRD-K69014051	LIMMA_t	trt	1
16352	D1	BRD-K69021148	LINCS	BRD-K69021148	LIMMA_t	trt	1
16353	D1	diprotin-a	LINCS	BRD-K69032158	LIMMA_t	trt	1
16354	D1	BRD-K69040870	LINCS	BRD-K69040870	LIMMA_t	trt	1
16355	D1	BRD-K69048063	LINCS	BRD-K69048063	LIMMA_t	trt	1
16356	D1	BRD-K69048763	LINCS	BRD-K69048763	LIMMA_t	trt	1
16357	D1	BRD-K69054398	LINCS	BRD-K69054398	LIMMA_t	trt	1
16358	D1	BRD-K69073546	LINCS	BRD-K69073546	LIMMA_t	trt	1
16359	D1	BRD-K69075782	LINCS	BRD-K69075782	LIMMA_t	trt	1
16360	D1	BRD-K69077316	LINCS	BRD-K69077316	LIMMA_t	trt	1
16361	D1	BRD-K69091193	LINCS	BRD-K69091193	LIMMA_t	trt	1
16362	D1	BRD-K69097792	LINCS	BRD-K69097792	LIMMA_t	trt	1
16363	D1	VU-0418939-2	LINCS	BRD-K69097969	LIMMA_t	trt	1
16364	D1	sertindole	LINCS	BRD-K69116396	LIMMA_t	trt	1
16365	D1	diacerein	LINCS	BRD-K69122748	LIMMA_t	trt	1
16366	D1	BRD-K69142462	LINCS	BRD-K69142462	LIMMA_t	trt	1
16367	D1	BRD-K69158405	LINCS	BRD-K69158405	LIMMA_t	trt	1
16368	D1	BRD-K69174517	LINCS	BRD-K69174517	LIMMA_t	trt	1
16369	D1	BRD-K69178842	LINCS	BRD-K69178842	LIMMA_t	trt	1
16370	D1	BRD-K69191922	LINCS	BRD-K69191922	LIMMA_t	trt	1
16371	D1	BRD-K69194443	LINCS	BRD-K69194443	LIMMA_t	trt	1
16372	D1	BRD-K69197522	LINCS	BRD-K69197522	LIMMA_t	trt	1
16373	D1	BRD-K69197680	LINCS	BRD-K69197680	LIMMA_t	trt	1
16374	D1	BRD-K69218883	LINCS	BRD-K69218883	LIMMA_t	trt	1
16375	D1	BRD-K69236395	LINCS	BRD-K69236395	LIMMA_t	trt	1
16376	D1	BRD-K69237309	LINCS	BRD-K69237309	LIMMA_t	trt	1
16377	D1	BRD-K69259014	LINCS	BRD-K69259014	LIMMA_t	trt	1
16378	D1	pivampicillin	LINCS	BRD-K69260336	LIMMA_t	trt	1
16379	D1	BRD-K69261014	LINCS	BRD-K69261014	LIMMA_t	trt	1
16380	D1	BRD-K69276764	LINCS	BRD-K69276764	LIMMA_t	trt	1
16381	D1	BRD-K69280720	LINCS	BRD-K69280720	LIMMA_t	trt	1
16382	D1	BRD-K69286267	LINCS	BRD-K69286267	LIMMA_t	trt	1
16383	D1	BRD-K69291665	LINCS	BRD-K69291665	LIMMA_t	trt	1
16384	D1	BRD-K69293497	LINCS	BRD-K69293497	LIMMA_t	trt	1
16385	D1	BRD-K69295800	LINCS	BRD-K69295800	LIMMA_t	trt	1
16386	D1	BRD-K69310574	LINCS	BRD-K69310574	LIMMA_t	trt	1
16387	D1	BRD-K69317358	LINCS	BRD-K69317358	LIMMA_t	trt	1
16388	D1	BRD-K69318356	LINCS	BRD-K69318356	LIMMA_t	trt	1
16389	D1	BRD-K69330446	LINCS	BRD-K69330446	LIMMA_t	trt	1
16390	D1	BRD-K69332942	LINCS	BRD-K69332942	LIMMA_t	trt	1
16391	D1	BRD-K69343050	LINCS	BRD-K69343050	LIMMA_t	trt	1
16392	D1	BRD-K69347381	LINCS	BRD-K69347381	LIMMA_t	trt	1
16393	D1	BRD-K69349639	LINCS	BRD-K69349639	LIMMA_t	trt	1
16394	D1	BRD-K69367836	LINCS	BRD-K69367836	LIMMA_t	trt	1
16395	D1	BRD-K69372544	LINCS	BRD-K69372544	LIMMA_t	trt	1
16396	D1	SA-1920327	LINCS	BRD-K69392286	LIMMA_t	trt	1
16397	D1	BRD-K69414416	LINCS	BRD-K69414416	LIMMA_t	trt	1
16398	D1	BRD-K69420053	LINCS	BRD-K69420053	LIMMA_t	trt	1
16399	D1	BRD-K69423345	LINCS	BRD-K69423345	LIMMA_t	trt	1
16400	D1	BRD-K69425327	LINCS	BRD-K69425327	LIMMA_t	trt	1
16401	D1	BRD-K69429207	LINCS	BRD-K69429207	LIMMA_t	trt	1
16402	D1	BRD-K69431670	LINCS	BRD-K69431670	LIMMA_t	trt	1
16403	D1	BRD-K69438871	LINCS	BRD-K69438871	LIMMA_t	trt	1
16404	D1	BRD-K69441986	LINCS	BRD-K69441986	LIMMA_t	trt	1
16405	D1	BRD-K69449860	LINCS	BRD-K69449860	LIMMA_t	trt	1
16406	D1	BRD-K69449918	LINCS	BRD-K69449918	LIMMA_t	trt	1
16407	D1	BRD-K69480620	LINCS	BRD-K69480620	LIMMA_t	trt	1
16408	D1	BRD-K69482343	LINCS	BRD-K69482343	LIMMA_t	trt	1
16409	D1	BRD-K69487032	LINCS	BRD-K69487032	LIMMA_t	trt	1
16410	D1	BRD-K69493165	LINCS	BRD-K69493165	LIMMA_t	trt	1
16411	D1	BRD-K69498175	LINCS	BRD-K69498175	LIMMA_t	trt	1
16412	D1	BRD-K69500068	LINCS	BRD-K69500068	LIMMA_t	trt	1
16413	D1	BRD-K69503483	LINCS	BRD-K69503483	LIMMA_t	trt	1
16414	D1	BRD-K69510236	LINCS	BRD-K69510236	LIMMA_t	trt	1
16415	D1	BRD-K69511939	LINCS	BRD-K69511939	LIMMA_t	trt	1
16416	D1	BRD-K69516264	LINCS	BRD-K69516264	LIMMA_t	trt	1
16417	D1	BRD-K69521358	LINCS	BRD-K69521358	LIMMA_t	trt	1
16418	D1	BRD-K69546841	LINCS	BRD-K69546841	LIMMA_t	trt	1
16419	D1	BRD-K69548259	LINCS	BRD-K69548259	LIMMA_t	trt	1
16420	D1	BRD-K69556935	LINCS	BRD-K69556935	LIMMA_t	trt	1
16421	D1	BRD-K69557760	LINCS	BRD-K69557760	LIMMA_t	trt	1
16422	D1	BRD-K69565703	LINCS	BRD-K69565703	LIMMA_t	trt	1
16423	D1	BRD-K69572618	LINCS	BRD-K69572618	LIMMA_t	trt	1
16424	D1	BRD-K69573138	LINCS	BRD-K69573138	LIMMA_t	trt	1
16425	D1	BRD-K69586787	LINCS	BRD-K69586787	LIMMA_t	trt	1
